cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
2315	1	577.136	1	577.136	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3893###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2315	1	1	ReSpect:PT204590 Procyanidin B1|(-)-Epicatechin-(4-beta-8)-(+)-catechin|cis,trans''-4,8''-Bi-(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychro	1	RESPECT;	1
2312	1	449.164	1	449.164	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3889###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2312	1	1	N/A	0	N/A	1
2313	1	275.15	1	275.15	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:389###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2313	1	0	N/A	0	N/A	1
2310	1	1566.73	1	1566.73	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3887###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2310	1	0	N/A	0	N/A	1
2311	1	897.187	1	897.187	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3888###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2311	1	1	N/A	0	N/A	1
298	1	545.144	1	545.144	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:131###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=298	1	1	N/A	0	N/A	1
299	1	1018.21	1	1018.21	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1311###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=299	1	0	N/A	0	N/A	1
296	1	1299.3	1	1299.3	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1308###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=296	1	1	N/A	0	N/A	1
297	1	1836.84	1	1836.84	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1309###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=297	1	0	N/A	0	N/A	1
294	1	733.177	1	733.177	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1306###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=294	1	1	Catechin_Coumarate_Gallate_Deoxyhexose	1	PRIVATE-USER;	1
295	1	317.029	1	317.029	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1307###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=295	1	1	Myricetin	1	PRIVATE-USER;	1
292	1	987.514	1	987.514	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1304###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=292	1	0	NCGC00380668-01_C48H78O18_(3beta,5xi,9xi,22beta)-22,24-Dihydroxyolean-12-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->2)-beta-D-glucopyranosiduronic acid	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	1
293	1	856.887	1	856.887	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1305###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=293	1	1	N/A	0	N/A	1
290	1	1163.57	1	1163.57	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1300###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=290	1	1	N/A	0	N/A	1
291	1	1648.77	1	1648.77	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1301###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=291	1	0	N/A	0	N/A	1
2147	1	955.214	1	955.214	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3619###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2147	1	1	N/A	0	N/A	1
270	1	1688.81	1	1688.81	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:128###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=270	1	0	N/A	0	N/A	1
271	1	448.096	1	448.096	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1280###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=271	1	0	N/A	0	N/A	1
272	1	1589.76	1	1589.76	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1281###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=272	1	1	N/A	0	N/A	1
273	1	1378.68	1	1378.68	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1282###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=273	1	0	N/A	0	N/A	1
274	1	505.098	1	505.098	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1283###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=274	1	1	N/A	0	N/A	1
275	1	724.261	1	724.261	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1285###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=275	1	0	N/A	0	N/A	1
276	1	972.515	1	972.515	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1286###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=276	1	1	N/A	0	N/A	1
277	1	281.123	1	281.123	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1288###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=277	1	1	N/A	0	N/A	-1
278	1	1119.51	1	1119.51	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1289###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=278	1	1	N/A	0	N/A	2
279	1	755.146	1	755.146	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:129###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=279	1	1	Catechin_Gallate_Gallate_Hexose	1	PRIVATE-USER;	1
3211	1	1047.98	1	1047.98	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:91###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=3211	1	0	N/A	0	N/A	1
1780	1	1014.45	1	1014.45	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3037###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1780	1	0	N/A	0	N/A	1
2146	1	242.175	1	242.175	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3618###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2146	1	1	N/A	0	N/A	-1
2268	1	515.285	1	515.285	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3819###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2268	1	0	N/A	0	N/A	-1
2269	1	1805.8	1	1805.8	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:382###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2269	1	1	N/A	0	N/A	1
2262	1	327.034	1	327.034	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3809###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2262	1	1	N/A	0	N/A	-1
2263	1	1648.81	1	1648.81	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:381###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2263	1	0	N/A	0	N/A	1
2260	1	762.101	1	762.101	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3806###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2260	1	0	N/A	0	N/A	1
2261	1	700.443	1	700.443	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3807###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2261	1	1	N/A	0	N/A	-1
2266	1	625.102	1	625.102	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3817###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2266	1	1	N/A	0	N/A	-1
2267	1	645.109	1	645.109	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3818###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2267	1	1	"1-O-(E)-caffeoyl-4,6-di-O-galloyl-beta-D-glucopyranose|1-O-(E)-Caffeoyl-4,6-di-O-galloyl-?-D-glucopyranose|1-O-[(E)-caffeoyl]-4,6-di-O-galloyl-beta-D-glucopyranose"	1	PRIVATE-USER;	1
2264	1	403.149	1	403.149	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3813###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2264	1	1	N/A	0	N/A	-1
2265	1	309.176	1	309.176	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3814###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2265	1	0	N/A	0	N/A	3
2442	1	467.081	1	467.081	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4131###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2442	1	1	"1,4-di-O-galloyl_proto-quercitol"	1	PRIVATE-USER;	1
2443	1	496.08	1	496.08	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4132###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2443	1	0	N/A	0	N/A	1
2440	1	579.149	1	579.149	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4129###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2440	1	1	N/A	0	N/A	1
2441	1	635.088	1	635.088	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:413###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2441	1	1	NCGC00179867-02![(2R,3R,4S,5R,6S)-3,5-dihydroxy-4,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-2-yl]methyl 3,4,5-trihydroxybenzoate	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	1
1781	1	1136.04	1	1136.04	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:304###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=1781	1	0	N/A	0	N/A	1
2447	1	866.454	1	866.454	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:414###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2447	1	1	N/A	0	N/A	1
2444	1	445.113	1	445.113	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4133###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2444	1	1	N/A	0	N/A	1
2445	1	199.098	1	199.098	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4134###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2445	1	1	N/A	0	N/A	-1
2448	1	652.13	1	652.13	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4140###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2448	1	0	N/A	0	N/A	1
2449	1	539.156	1	539.156	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:4141###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2449	1	1	N/A	0	N/A	1
2189	1	1042.47	1	1042.47	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:370###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2189	1	0	N/A	0	N/A	1
108	1	819.203	1	819.203	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1104###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=108	1	1	N/A	0	N/A	1
109	1	684.119	1	684.119	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1105###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=109	1	0	N/A	0	N/A	1
102	1	1772.86	1	1772.86	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:11###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=102	1	0	N/A	0	N/A	1
103	1	986.531	1	986.531	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:110###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=103	1	1	N/A	0	N/A	1
100	1	1053.8	1	1053.8	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1098###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=100	1	0	N/A	0	N/A	1
101	1	911.499	1	911.499	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1099###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=101	1	0	N/A	0	N/A	1
106	1	1865.81	1	1865.81	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1102###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=106	1	1	N/A	0	N/A	1
107	1	1822.79	1	1822.79	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1103###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=107	1	0	N/A	0	N/A	1
104	1	761.098	1	761.098	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1100###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=104	1	1	Gallocatechin_Gallate_Gallate_Gallate	1	PRIVATE-USER;	1
105	1	723.192	1	723.192	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:1101###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=105	1	1	Afzelechin_Catechin_Type_B_Hexose	1	PRIVATE-USER;	1
2046	1	797.21	1	797.21	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3466###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2046	1	1	N/A	0	N/A	1
2047	1	949.253	1	949.253	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3469###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2047	1	1	Tri_Afzelechin_Type_B_Pentose	1	PRIVATE-USER;	1
2044	1	513.161	1	513.161	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3464###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2044	1	1	N/A	0	N/A	1
2045	1	1004.43	1	1004.43	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3465###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2045	1	0	N/A	0	N/A	4
2042	1	449.108	1	449.108	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3461###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2042	1	1	NCGC00384662-01!(2R,3R)-3,5,7-trihydroxy-2-(4-hydroxyphenyl)-6-[(3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2,3-dihydrochromen-4-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	1
2043	1	608.077	1	608.077	0	1	0	0	0	0	0	all_comps_spectra_2017_11_16.mgf:3463###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=02dbde45f8af4204a9631589440cf5d7&view=cluster_details&protein=2043	1	0	N/A	0	N/A	1
