cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd	LibraryID	NumberOrganismIDs	AllOrganisms	componentindex
1653	1	331.14	1	331.14	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1494###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1653	1	1	N/A	0	N/A	2
298	1	803.197	1	803.197	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3230###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=298	1	1	N/A	0	N/A	2
299	1	1001.27	1	1001.27	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4450###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=299	1	1	N/A	0	N/A	2
296	1	675.173	1	675.173	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4357###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=296	1	1	N/A	0	N/A	2
297	1	659.168	1	659.168	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4555###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=297	1	1	N/A	0	N/A	2
294	1	740.196	1	740.196	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:141###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=294	1	0	N/A	0	N/A	2
295	1	803.2	1	803.2	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2778###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=295	1	1	N/A	0	N/A	2
292	1	1046.26	1	1046.26	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3059###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=292	1	0	N/A	0	N/A	2
293	1	900.229	1	900.229	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2408###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=293	1	0	N/A	0	N/A	2
290	1	383.12	1	383.12	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3477###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=290	1	1	N/A	0	N/A	2
291	1	1015.28	1	1015.28	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5175###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=291	1	1	N/A	0	N/A	2
270	1	739.188	1	739.188	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2906###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=270	1	1	8-Glucopyranosylprocyanidin_B1|Procyanidin_B1-8-C-?-D-glucopyranoside	1	PRIVATE-USER;	2
271	1	1109.78	1	1109.78	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2100###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=271	1	0	N/A	0	N/A	2
272	1	471.129	1	471.129	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3977###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=272	1	1	N/A	0	N/A	2
273	1	1045.26	1	1045.26	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2910###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=273	1	1	N/A	0	N/A	2
274	1	571.143	1	571.143	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4574###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=274	1	1	N/A	0	N/A	2
275	1	884.223	1	884.223	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1664###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=275	1	0	N/A	0	N/A	2
276	1	675.173	1	675.173	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1214###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=276	1	1	N/A	0	N/A	2
277	1	659.167	1	659.167	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1656###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=277	1	1	N/A	0	N/A	2
278	1	465.102	1	465.102	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:434###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=278	1	1	NCGC00385598-01!(2R,3R)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	2
279	1	1030.27	1	1030.27	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1760###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=279	1	0	N/A	0	N/A	2
1780	1	724.26	1	724.26	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2954###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1780	1	0	N/A	0	N/A	2
1781	1	650.224	1	650.224	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4896###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1781	1	0	N/A	0	N/A	2
108	1	435.092	1	435.092	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:228###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=108	1	1	"3-O-beta-D-Xylopyranoside-(2R,3R)-3,3',4',5,7-Pentahydroxyflavanone"	1	PRIVATE-USER;	2
109	1	575.118	1	575.118	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5124###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=109	1	1	N/A	0	N/A	2
102	1	289.072	1	289.072	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:81###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=102	1	1	ReSpect:PT204560 (+)-Epicatechin|EpCt-pl|ent-Epicatechin|Epicatechol|(+)-3,3',4',5,7-Pentahydroxyflavan|(2S,3S)-2-(3,4-dihydroxyphenyl)chroman-3,5,7-triol	1	RESPECT;	2
103	1	434.081	1	434.081	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4782###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=103	1	0	N/A	0	N/A	2
100	1	637.079	1	637.079	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2948###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=100	1	1	N/A	0	N/A	2
101	1	767.111	1	767.111	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:522###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=101	1	1	N/A	0	N/A	2
106	1	865.196	1	865.196	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:824###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=106	1	1	name_unknown	1	PRIVATE-USER;	2
107	1	864.186	1	864.186	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3949###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=107	1	0	N/A	0	N/A	2
104	1	1008.72	1	1008.72	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:743###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=104	1	1	N/A	0	N/A	2
105	1	419.098	1	419.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2824###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=105	1	1	N/A	0	N/A	2
2046	1	343.066	1	343.066	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1497###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2046	1	1	N/A	0	N/A	2
2047	1	1065.15	1	1065.15	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1177###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2047	1	1	Di_Gallocatechin_Type_B_Gallate_Gallate_Gallate	1	PRIVATE-USER;	2
2044	1	483.077	1	483.077	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:621###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2044	1	1	NCGC00169402-02!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE;	2
2045	1	626.083	1	626.083	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2124###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2045	1	0	N/A	0	N/A	2
2042	1	240.087	1	240.087	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4071###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2042	1	0	N/A	0	N/A	-1
2043	1	761.099	1	761.099	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:345###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2043	1	1	Gallocatechin_Gallate_Gallate_Gallate	1	PRIVATE-USER;	2
2040	1	305.065	1	305.065	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3922###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2040	1	1	Epigallocatechin	1	GNPS-LIBRARY;	2
2041	1	455.061	1	455.061	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4906###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2041	1	1	Di_Hydro_Quercetin_Gallate	1	PRIVATE-USER;	2
2048	1	601.121	1	601.121	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2643###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2048	1	1	N/A	0	N/A	2
2049	1	183.03	1	183.03	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4073###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2049	1	1	N/A	0	N/A	-1
1372	1	183.138	1	183.138	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2410###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1372	1	0	N/A	0	N/A	-1
2038	1	746.158	1	746.158	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1597###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=2038	1	0	N/A	0	N/A	2
1001	1	836.133	1	836.133	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2115###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1001	1	0	N/A	0	N/A	-1
1210	1	525.122	1	525.122	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4402###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1210	1	1	N/A	0	N/A	2
1375	1	415.16	1	415.16	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3961###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1375	1	1	N/A	0	N/A	-1
1655	1	761.098	1	761.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1169###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1655	1	1	Gallocatechin_Gallate_Gallate_Gallate	1	PRIVATE-USER;	2
1374	1	463.216	1	463.216	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3130###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1374	1	1	N/A	0	N/A	-1
99	1	457.075	1	457.075	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:681###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=99	1	1	Gallocatechin_Gallate	1	PRIVATE-USER;	2
98	1	761.136	1	761.136	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:453###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=98	1	1	Di_Gallocatechin_Type_B_Gallate	1	PRIVATE-USER;	2
91	1	452.277	1	452.277	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1683###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=91	1	1	Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14	1	GNPS-NIST14-MATCHES;	3
90	1	331.065	1	331.065	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3677###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=90	1	1	1-O-Galloyl-beta-D-glucopyranose	1	PRIVATE-USER;	2
93	1	609.088	1	609.088	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:402###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=93	1	1	"3,5-Di-O-galloylepigallocatechin"	1	PRIVATE-USER;	2
92	1	562.314	1	562.314	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1322###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=92	1	1	N/A	0	N/A	3
95	1	321.024	1	321.024	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:258###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=95	1	1	N/A	0	N/A	2
94	1	484.087	1	484.087	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:171###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=94	1	0	Tyrosine_Di_Gallate	1	PRIVATE-USER;	2
97	1	354.058	1	354.058	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:534###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=97	1	0	N/A	0	N/A	2
96	1	629.114	1	629.114	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3583###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=96	1	1	N/A	0	N/A	2
1623	1	837.151	1	837.151	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2935###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1623	1	1	N/A	0	N/A	2
1622	1	443.12	1	443.12	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4925###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1622	1	1	N/A	0	N/A	-1
1621	1	842.482	1	842.482	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1586###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1621	1	1	N/A	0	N/A	1
1620	1	972.514	1	972.514	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1382###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1620	1	1	N/A	0	N/A	1
1627	1	775.149	1	775.149	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3966###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1627	1	1	N/A	0	N/A	2
1626	1	209.032	1	209.032	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2855###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1626	1	1	GALACTARATE	1	GNPS-EMBL-MCF;	2
1625	1	413.108	1	413.108	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4183###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1625	1	1	N/A	0	N/A	-1
1624	1	463.087	1	463.087	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3789###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1624	1	1	ReSpect:PT209290 Myricetin-3-Rhamnoside|Myrc-3-Rha|Myricitrin|Myricitrine|Myricetrin|Myricitroside|myricetin-3-O-rhamnoside|Myricetol 3-rhamnoside|Myricetin 3-O-alpha-L-rhamnopyranoside|3-((6-Deoxy-alpha-L-mannopyrano	1	RESPECT;	2
1999	1	637.083	1	637.083	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:408###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1999	1	1	N/A	0	N/A	2
1998	1	297.152	1	297.152	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2554###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1998	1	0	Spectral Match to Decylbenzenesulfonic acid from NIST14	1	GNPS-NIST14-MATCHES;	5
1629	1	481.098	1	481.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3776###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=1629	1	1	N/A	0	N/A	2
