cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path	internalFilename
29	phen_spectra_2017_11_16.mgf	0	0	0	1538.7	1050	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
30	phen_spectra_2017_11_16.mgf	0	0	0	304.082	1051	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
31	phen_spectra_2017_11_16.mgf	0	0	0	643.174	1054	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
32	phen_spectra_2017_11_16.mgf	0	0	0	593.151	1059	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
33	phen_spectra_2017_11_16.mgf	0	0	0	875.202	1063	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
34	phen_spectra_2017_11_16.mgf	0	0	0	896.141	1066	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
35	phen_spectra_2017_11_16.mgf	0	0	0	577.134	1068	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
36	phen_spectra_2017_11_16.mgf	0	0	0	447.092	1071	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
37	phen_spectra_2017_11_16.mgf	0	0	0	871.218	1074	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
38	phen_spectra_2017_11_16.mgf	0	0	0	1059.22	1075	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
39	phen_spectra_2017_11_16.mgf	0	0	0	1064.17	1077	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
40	phen_spectra_2017_11_16.mgf	0	0	0	543.281	1079	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
41	phen_spectra_2017_11_16.mgf	0	0	0	971.936	108	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
42	phen_spectra_2017_11_16.mgf	0	0	0	912.426	1081	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
43	phen_spectra_2017_11_16.mgf	0	0	0	480.309	1082	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
44	phen_spectra_2017_11_16.mgf	0	0	0	1264.63	1083	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
45	phen_spectra_2017_11_16.mgf	0	0	0	840.475	1085	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
46	phen_spectra_2017_11_16.mgf	0	0	0	593.128	1086	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
47	phen_spectra_2017_11_16.mgf	0	0	0	464.067	1088	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
48	phen_spectra_2017_11_16.mgf	0	0	0	163.04	1089	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
49	phen_spectra_2017_11_16.mgf	0	0	0	577.134	109	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
50	phen_spectra_2017_11_16.mgf	0	0	0	853.235	1091	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
51	phen_spectra_2017_11_16.mgf	0	0	0	285.207	1094	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
52	phen_spectra_2017_11_16.mgf	0	0	0	681.134	1097	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
53	phen_spectra_2017_11_16.mgf	0	0	0	1053.8	1098	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
54	phen_spectra_2017_11_16.mgf	0	0	0	986.531	110	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
55	phen_spectra_2017_11_16.mgf	0	0	0	761.098	1100	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
56	phen_spectra_2017_11_16.mgf	0	0	0	723.192	1101	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
57	phen_spectra_2017_11_16.mgf	0	0	0	819.203	1104	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
58	phen_spectra_2017_11_16.mgf	0	0	0	684.119	1105	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
59	phen_spectra_2017_11_16.mgf	0	0	0	875.201	1106	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
60	phen_spectra_2017_11_16.mgf	0	0	0	907.17	1107	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
61	phen_spectra_2017_11_16.mgf	0	0	0	1065.15	1110	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
62	phen_spectra_2017_11_16.mgf	0	0	0	1030.77	1112	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
63	phen_spectra_2017_11_16.mgf	0	0	0	447.223	1113	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
64	phen_spectra_2017_11_16.mgf	0	0	0	197.118	1114	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
65	phen_spectra_2017_11_16.mgf	0	0	0	463.087	1115	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
66	phen_spectra_2017_11_16.mgf	0	0	0	345.07	1117	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
67	phen_spectra_2017_11_16.mgf	0	0	0	305.067	1118	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
68	phen_spectra_2017_11_16.mgf	0	0	0	223.045	1120	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
69	phen_spectra_2017_11_16.mgf	0	0	0	865.196	1124	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
70	phen_spectra_2017_11_16.mgf	0	0	0	900.229	1125	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
71	phen_spectra_2017_11_16.mgf	0	0	0	489.102	1127	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
72	phen_spectra_2017_11_16.mgf	0	0	0	329.232	1129	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
73	phen_spectra_2017_11_16.mgf	0	0	0	467.098	1130	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
74	phen_spectra_2017_11_16.mgf	0	0	0	571.108	1133	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
75	phen_spectra_2017_11_16.mgf	0	0	0	678.131	1134	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
76	phen_spectra_2017_11_16.mgf	0	0	0	1193.77	1135	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
77	phen_spectra_2017_11_16.mgf	0	0	0	675.174	1137	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
78	phen_spectra_2017_11_16.mgf	0	0	0	295.227	1138	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
79	phen_spectra_2017_11_16.mgf	0	0	0	565.135	1139	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
80	phen_spectra_2017_11_16.mgf	0	0	0	441.081	114	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
81	phen_spectra_2017_11_16.mgf	0	0	0	209.03	1140	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
82	phen_spectra_2017_11_16.mgf	0	0	0	179.035	1141	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
83	phen_spectra_2017_11_16.mgf	0	0	0	565.171	1142	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
84	phen_spectra_2017_11_16.mgf	0	0	0	864.186	1147	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
85	phen_spectra_2017_11_16.mgf	0	0	0	463.087	115	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
86	phen_spectra_2017_11_16.mgf	0	0	0	609.124	1152	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
87	phen_spectra_2017_11_16.mgf	0	0	0	927.493	1153	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
88	phen_spectra_2017_11_16.mgf	0	0	0	968.52	1155	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
89	phen_spectra_2017_11_16.mgf	0	0	0	261.088	1158	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
90	phen_spectra_2017_11_16.mgf	0	0	0	201.113	1160	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
91	phen_spectra_2017_11_16.mgf	0	0	0	939.411	1162	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
92	phen_spectra_2017_11_16.mgf	0	0	0	1190.81	1163	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
93	phen_spectra_2017_11_16.mgf	0	0	0	465.045	1164	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
94	phen_spectra_2017_11_16.mgf	0	0	0	891.196	1166	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
95	phen_spectra_2017_11_16.mgf	0	0	0	1065.19	1167	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
96	phen_spectra_2017_11_16.mgf	0	0	0	529.149	1168	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
97	phen_spectra_2017_11_16.mgf	0	0	0	730.163	117	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
98	phen_spectra_2017_11_16.mgf	0	0	0	306.069	1171	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
99	phen_spectra_2017_11_16.mgf	0	0	0	623.068	1172	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
100	phen_spectra_2017_11_16.mgf	0	0	0	419.134	1173	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
101	phen_spectra_2017_11_16.mgf	0	0	0	309.173	1174	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
102	phen_spectra_2017_11_16.mgf	0	0	0	1128.75	1176	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
103	phen_spectra_2017_11_16.mgf	0	0	0	1140.67	1178	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
104	phen_spectra_2017_11_16.mgf	0	0	0	245.093	118	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
105	phen_spectra_2017_11_16.mgf	0	0	0	731.151	1180	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
106	phen_spectra_2017_11_16.mgf	0	0	0	648.091	1181	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
107	phen_spectra_2017_11_16.mgf	0	0	0	888.143	1182	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
108	phen_spectra_2017_11_16.mgf	0	0	0	497.093	1183	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
109	phen_spectra_2017_11_16.mgf	0	0	0	987.478	1185	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
110	phen_spectra_2017_11_16.mgf	0	0	0	767.11	119	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
111	phen_spectra_2017_11_16.mgf	0	0	0	841.884	1191	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
112	phen_spectra_2017_11_16.mgf	0	0	0	896.909	1196	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
113	phen_spectra_2017_11_16.mgf	0	0	0	852.236	1199	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
114	phen_spectra_2017_11_16.mgf	0	0	0	483.077	120	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
115	phen_spectra_2017_11_16.mgf	0	0	0	1152.75	1200	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
116	phen_spectra_2017_11_16.mgf	0	0	0	147.044	1203	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
117	phen_spectra_2017_11_16.mgf	0	0	0	505.098	1205	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
118	phen_spectra_2017_11_16.mgf	0	0	0	1028.5	1206	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
119	phen_spectra_2017_11_16.mgf	0	0	0	827.183	1208	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
120	phen_spectra_2017_11_16.mgf	0	0	0	723.192	1209	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
121	phen_spectra_2017_11_16.mgf	0	0	0	837.24	121	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
122	phen_spectra_2017_11_16.mgf	0	0	0	1159.31	1210	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
123	phen_spectra_2017_11_16.mgf	0	0	0	289.071	1212	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
124	phen_spectra_2017_11_16.mgf	0	0	0	233.066	1213	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
125	phen_spectra_2017_11_16.mgf	0	0	0	951.107	1220	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
126	phen_spectra_2017_11_16.mgf	0	0	0	578.799	1223	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
127	phen_spectra_2017_11_16.mgf	0	0	0	1204.75	1226	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
128	phen_spectra_2017_11_16.mgf	0	0	0	729.145	1230	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
129	phen_spectra_2017_11_16.mgf	0	0	0	869.248	1231	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
130	phen_spectra_2017_11_16.mgf	0	0	0	609.124	1235	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
131	phen_spectra_2017_11_16.mgf	0	0	0	760.126	1237	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
132	phen_spectra_2017_11_16.mgf	0	0	0	684.12	1238	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
133	phen_spectra_2017_11_16.mgf	0	0	0	502.293	1239	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
134	phen_spectra_2017_11_16.mgf	0	0	0	319.045	124	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
135	phen_spectra_2017_11_16.mgf	0	0	0	459.259	1242	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
136	phen_spectra_2017_11_16.mgf	0	0	0	599.104	1243	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
137	phen_spectra_2017_11_16.mgf	0	0	0	179.034	1245	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
138	phen_spectra_2017_11_16.mgf	0	0	0	1229.84	1249	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
139	phen_spectra_2017_11_16.mgf	0	0	0	801.218	125	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
140	phen_spectra_2017_11_16.mgf	0	0	0	1164.78	1250	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
141	phen_spectra_2017_11_16.mgf	0	0	0	651.18	1259	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
142	phen_spectra_2017_11_16.mgf	0	0	0	417.249	1260	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
143	phen_spectra_2017_11_16.mgf	0	0	0	752.851	1261	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
144	phen_spectra_2017_11_16.mgf	0	0	0	1192.59	1262	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
145	phen_spectra_2017_11_16.mgf	0	0	0	246.096	1267	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
146	phen_spectra_2017_11_16.mgf	0	0	0	441.081	127	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
147	phen_spectra_2017_11_16.mgf	0	0	0	729.146	1270	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
148	phen_spectra_2017_11_16.mgf	0	0	0	550.269	1271	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
149	phen_spectra_2017_11_16.mgf	0	0	0	811.205	1274	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
150	phen_spectra_2017_11_16.mgf	0	0	0	549.066	1275	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
151	phen_spectra_2017_11_16.mgf	0	0	0	363.074	1276	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
152	phen_spectra_2017_11_16.mgf	0	0	0	222.077	1277	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
153	phen_spectra_2017_11_16.mgf	0	0	0	177.055	1278	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
154	phen_spectra_2017_11_16.mgf	0	0	0	563.156	1279	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
155	phen_spectra_2017_11_16.mgf	0	0	0	448.096	1280	spec/spec-00000.mgf	f.gordonyounkin/all_inga/phen_spectra_2017_11_16.mgf	spec-00000.mgf
