cluster index	AllFiles	sum(precursor intensity)	RTMean	RTStdErr	parent mass	ScanNumber	ProteosafeFilePath	Original_Path	internalFilename
14	all_comps_spectra_2017_11_16.mgf	0	0	0	1125.51	101	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
15	all_comps_spectra_2017_11_16.mgf	0	0	0	277.217	1010	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
16	all_comps_spectra_2017_11_16.mgf	0	0	0	608.097	1011	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
17	all_comps_spectra_2017_11_16.mgf	0	0	0	1161.33	1012	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
18	all_comps_spectra_2017_11_16.mgf	0	0	0	1126.01	1013	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
19	all_comps_spectra_2017_11_16.mgf	0	0	0	1012.77	1014	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
20	all_comps_spectra_2017_11_16.mgf	0	0	0	1506.69	1015	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
21	all_comps_spectra_2017_11_16.mgf	0	0	0	1101.52	1017	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
22	all_comps_spectra_2017_11_16.mgf	0	0	0	1142.52	1019	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
23	all_comps_spectra_2017_11_16.mgf	0	0	0	1855.9	102	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
24	all_comps_spectra_2017_11_16.mgf	0	0	0	1634.79	1020	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
25	all_comps_spectra_2017_11_16.mgf	0	0	0	893.415	1021	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
26	all_comps_spectra_2017_11_16.mgf	0	0	0	660.111	1022	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
27	all_comps_spectra_2017_11_16.mgf	0	0	0	351.072	1023	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
28	all_comps_spectra_2017_11_16.mgf	0	0	0	856.888	1024	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
29	all_comps_spectra_2017_11_16.mgf	0	0	0	659.123	1025	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
30	all_comps_spectra_2017_11_16.mgf	0	0	0	839.397	1026	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
31	all_comps_spectra_2017_11_16.mgf	0	0	0	1426.69	1027	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
32	all_comps_spectra_2017_11_16.mgf	0	0	0	1554.73	1028	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
33	all_comps_spectra_2017_11_16.mgf	0	0	0	943.46	1029	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
34	all_comps_spectra_2017_11_16.mgf	0	0	0	1588.79	103	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
35	all_comps_spectra_2017_11_16.mgf	0	0	0	1055.49	1030	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
36	all_comps_spectra_2017_11_16.mgf	0	0	0	877.892	1031	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
37	all_comps_spectra_2017_11_16.mgf	0	0	0	325.091	1032	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
38	all_comps_spectra_2017_11_16.mgf	0	0	0	841.459	1033	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
39	all_comps_spectra_2017_11_16.mgf	0	0	0	745.104	1034	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
40	all_comps_spectra_2017_11_16.mgf	0	0	0	1261.59	1035	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
41	all_comps_spectra_2017_11_16.mgf	0	0	0	1104.5	1036	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
42	all_comps_spectra_2017_11_16.mgf	0	0	0	1044.76	1037	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
43	all_comps_spectra_2017_11_16.mgf	0	0	0	1269.81	1038	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
44	all_comps_spectra_2017_11_16.mgf	0	0	0	1248.64	1039	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
45	all_comps_spectra_2017_11_16.mgf	0	0	0	653.078	104	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
46	all_comps_spectra_2017_11_16.mgf	0	0	0	315.144	1041	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
47	all_comps_spectra_2017_11_16.mgf	0	0	0	625.081	1043	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
48	all_comps_spectra_2017_11_16.mgf	0	0	0	296.042	1044	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
49	all_comps_spectra_2017_11_16.mgf	0	0	0	632.417	1046	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
50	all_comps_spectra_2017_11_16.mgf	0	0	0	661.083	1047	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
51	all_comps_spectra_2017_11_16.mgf	0	0	0	765.167	1048	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
52	all_comps_spectra_2017_11_16.mgf	0	0	0	923.425	1049	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
53	all_comps_spectra_2017_11_16.mgf	0	0	0	1690.82	105	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
54	all_comps_spectra_2017_11_16.mgf	0	0	0	1538.7	1050	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
55	all_comps_spectra_2017_11_16.mgf	0	0	0	304.082	1051	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
56	all_comps_spectra_2017_11_16.mgf	0	0	0	1306.65	1052	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
57	all_comps_spectra_2017_11_16.mgf	0	0	0	643.174	1054	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
58	all_comps_spectra_2017_11_16.mgf	0	0	0	1771.87	1055	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
59	all_comps_spectra_2017_11_16.mgf	0	0	0	1862.83	1056	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
60	all_comps_spectra_2017_11_16.mgf	0	0	0	1858.84	1057	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
61	all_comps_spectra_2017_11_16.mgf	0	0	0	761.135	1058	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
62	all_comps_spectra_2017_11_16.mgf	0	0	0	593.151	1059	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
63	all_comps_spectra_2017_11_16.mgf	0	0	0	820.486	1060	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
64	all_comps_spectra_2017_11_16.mgf	0	0	0	590.8	1061	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
65	all_comps_spectra_2017_11_16.mgf	0	0	0	1384.69	1062	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
66	all_comps_spectra_2017_11_16.mgf	0	0	0	875.202	1063	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
67	all_comps_spectra_2017_11_16.mgf	0	0	0	1066.96	1064	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
68	all_comps_spectra_2017_11_16.mgf	0	0	0	968.519	1065	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
69	all_comps_spectra_2017_11_16.mgf	0	0	0	896.141	1066	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
70	all_comps_spectra_2017_11_16.mgf	0	0	0	624.306	1067	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
71	all_comps_spectra_2017_11_16.mgf	0	0	0	577.134	1068	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
72	all_comps_spectra_2017_11_16.mgf	0	0	0	1889.85	107	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
73	all_comps_spectra_2017_11_16.mgf	0	0	0	447.092	1071	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
74	all_comps_spectra_2017_11_16.mgf	0	0	0	1193.54	1072	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
75	all_comps_spectra_2017_11_16.mgf	0	0	0	1152.01	1073	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
76	all_comps_spectra_2017_11_16.mgf	0	0	0	871.218	1074	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
77	all_comps_spectra_2017_11_16.mgf	0	0	0	1059.22	1075	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
78	all_comps_spectra_2017_11_16.mgf	0	0	0	1049.96	1076	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
79	all_comps_spectra_2017_11_16.mgf	0	0	0	1064.17	1077	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
80	all_comps_spectra_2017_11_16.mgf	0	0	0	543.281	1079	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
81	all_comps_spectra_2017_11_16.mgf	0	0	0	971.936	108	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
82	all_comps_spectra_2017_11_16.mgf	0	0	0	1263.62	1080	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
83	all_comps_spectra_2017_11_16.mgf	0	0	0	912.426	1081	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
84	all_comps_spectra_2017_11_16.mgf	0	0	0	480.309	1082	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
85	all_comps_spectra_2017_11_16.mgf	0	0	0	1264.63	1083	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
86	all_comps_spectra_2017_11_16.mgf	0	0	0	1352.64	1084	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
87	all_comps_spectra_2017_11_16.mgf	0	0	0	840.475	1085	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
88	all_comps_spectra_2017_11_16.mgf	0	0	0	593.128	1086	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
89	all_comps_spectra_2017_11_16.mgf	0	0	0	1833.84	1087	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
90	all_comps_spectra_2017_11_16.mgf	0	0	0	464.067	1088	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
91	all_comps_spectra_2017_11_16.mgf	0	0	0	163.04	1089	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
92	all_comps_spectra_2017_11_16.mgf	0	0	0	577.134	109	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
93	all_comps_spectra_2017_11_16.mgf	0	0	0	944.911	1090	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
94	all_comps_spectra_2017_11_16.mgf	0	0	0	853.235	1091	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
95	all_comps_spectra_2017_11_16.mgf	0	0	0	1128.57	1092	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
96	all_comps_spectra_2017_11_16.mgf	0	0	0	1292.62	1093	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
97	all_comps_spectra_2017_11_16.mgf	0	0	0	285.207	1094	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
98	all_comps_spectra_2017_11_16.mgf	0	0	0	1023.98	1096	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
99	all_comps_spectra_2017_11_16.mgf	0	0	0	681.134	1097	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
100	all_comps_spectra_2017_11_16.mgf	0	0	0	1053.8	1098	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
101	all_comps_spectra_2017_11_16.mgf	0	0	0	911.499	1099	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
102	all_comps_spectra_2017_11_16.mgf	0	0	0	1772.86	11	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
103	all_comps_spectra_2017_11_16.mgf	0	0	0	986.531	110	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
104	all_comps_spectra_2017_11_16.mgf	0	0	0	761.098	1100	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
105	all_comps_spectra_2017_11_16.mgf	0	0	0	723.192	1101	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
106	all_comps_spectra_2017_11_16.mgf	0	0	0	1865.81	1102	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
107	all_comps_spectra_2017_11_16.mgf	0	0	0	1822.79	1103	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
108	all_comps_spectra_2017_11_16.mgf	0	0	0	819.203	1104	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
109	all_comps_spectra_2017_11_16.mgf	0	0	0	684.119	1105	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
110	all_comps_spectra_2017_11_16.mgf	0	0	0	875.201	1106	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
111	all_comps_spectra_2017_11_16.mgf	0	0	0	907.17	1107	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
112	all_comps_spectra_2017_11_16.mgf	0	0	0	924.531	1108	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
113	all_comps_spectra_2017_11_16.mgf	0	0	0	1091.5	111	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
114	all_comps_spectra_2017_11_16.mgf	0	0	0	1065.15	1110	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
115	all_comps_spectra_2017_11_16.mgf	0	0	0	1030.77	1112	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
116	all_comps_spectra_2017_11_16.mgf	0	0	0	447.223	1113	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
117	all_comps_spectra_2017_11_16.mgf	0	0	0	197.118	1114	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
118	all_comps_spectra_2017_11_16.mgf	0	0	0	463.087	1115	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
119	all_comps_spectra_2017_11_16.mgf	0	0	0	1094.47	1116	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
120	all_comps_spectra_2017_11_16.mgf	0	0	0	345.07	1117	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
121	all_comps_spectra_2017_11_16.mgf	0	0	0	305.067	1118	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
122	all_comps_spectra_2017_11_16.mgf	0	0	0	848.889	1119	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
123	all_comps_spectra_2017_11_16.mgf	0	0	0	823.485	112	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
124	all_comps_spectra_2017_11_16.mgf	0	0	0	223.045	1120	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
125	all_comps_spectra_2017_11_16.mgf	0	0	0	967.324	1121	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
126	all_comps_spectra_2017_11_16.mgf	0	0	0	939.412	1122	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
127	all_comps_spectra_2017_11_16.mgf	0	0	0	865.196	1124	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
128	all_comps_spectra_2017_11_16.mgf	0	0	0	900.229	1125	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
129	all_comps_spectra_2017_11_16.mgf	0	0	0	489.102	1127	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
130	all_comps_spectra_2017_11_16.mgf	0	0	0	895.484	1128	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
131	all_comps_spectra_2017_11_16.mgf	0	0	0	329.232	1129	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
132	all_comps_spectra_2017_11_16.mgf	0	0	0	467.098	1130	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
133	all_comps_spectra_2017_11_16.mgf	0	0	0	1058.46	1131	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
134	all_comps_spectra_2017_11_16.mgf	0	0	0	571.108	1133	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
135	all_comps_spectra_2017_11_16.mgf	0	0	0	678.131	1134	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
136	all_comps_spectra_2017_11_16.mgf	0	0	0	1193.77	1135	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
137	all_comps_spectra_2017_11_16.mgf	0	0	0	893.894	1136	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
138	all_comps_spectra_2017_11_16.mgf	0	0	0	675.174	1137	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
139	all_comps_spectra_2017_11_16.mgf	0	0	0	295.227	1138	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
140	all_comps_spectra_2017_11_16.mgf	0	0	0	565.135	1139	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
141	all_comps_spectra_2017_11_16.mgf	0	0	0	441.081	114	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
142	all_comps_spectra_2017_11_16.mgf	0	0	0	209.03	1140	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
143	all_comps_spectra_2017_11_16.mgf	0	0	0	179.035	1141	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
144	all_comps_spectra_2017_11_16.mgf	0	0	0	565.171	1142	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
145	all_comps_spectra_2017_11_16.mgf	0	0	0	1831.92	1143	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
146	all_comps_spectra_2017_11_16.mgf	0	0	0	1318.65	1144	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
147	all_comps_spectra_2017_11_16.mgf	0	0	0	1738.78	1145	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
148	all_comps_spectra_2017_11_16.mgf	0	0	0	864.186	1147	spec/spec-00000.mgf	f.gordonyounkin/all_inga/all_comps_spectra_2017_11_16.mgf	spec-00000.mgf
