"NODE1"	"NODE2"	"DeltaMZ"	"Cosine"
1473	3561	"-151.526"	"0.639238"
256	3561	"-151.524"	"0.693862"
2612	3561	"-843.656"	"0.806819"
1560	3561	"-152.532"	"0.697557"
2610	3561	"-388.562"	"0.591999"
1666	3561	"-303.534"	"0.791696"
2204	3561	"-5.4469"	"0.740612"
1443	3561	"-228.537"	"0.764089"
3463	3561	"-456.591"	"0.638735"
3021	3561	"-304.02"	"0.760594"
1518	3561	"-7.4657"	"0.521747"
1428	3561	"-151.489"	"0.758536"
2850	3561	"-304.542"	"0.802974"
1365	3561	"-302.53"	"0.655606"
2388	3561	"-895.654"	"0.755826"
2098	3561	"-152.031"	"0.635938"
2255	3561	"-383.536"	"0.660785"
2768	3561	"-315.527"	"0.694958"
1840	3561	"-76.5085"	"0.832552"
2137	3561	"-293.512"	"0.591145"
3076	3561	"-380.045"	"0.760309"
2663	3561	"-75.9959"	"0.821085"
2266	3561	"-456.56"	"0.663998"
2889	3561	"-456.56"	"0.74272"
1556	3561	"-301.528"	"0.668767"
1107	3561	"-157.498"	"0.605911"
262	3561	"-303.533"	"0.673361"
3453	3561	"-76.0252"	"0.669011"
2479	3561	"1.52588"	"0.888216"
2092	3561	"-151.488"	"0.748424"
1551	3561	"-381.573"	"0.765227"
1973	3561	"-228.052"	"0.569173"
1578	3561	"-228.535"	"0.682899"
2210	3561	"-160.531"	"0.566932"
1458	3561	"-151.489"	"0.743519"
2752	3561	"-152.552"	"0.651907"
2738	3561	"-231.507"	"0.701766"
1844	3561	"-21.4467"	"0.660694"
2812	3561	"152.505"	"0.556403"
2702	3561	"-380.545"	"0.755589"
1998	3561	"-228.54"	"0.70594"
2385	3561	"-309.509"	"0.602717"
1178	3561	"76.005"	"0.690491"
2012	3561	"-152.516"	"0.716706"
297	3561	"-152.533"	"0.729356"
2273	3561	"-163.519"	"0.621225"
1294	3561	"-303.534"	"0.58183"
2728	3562	"-153.02"	"0.706969"
2098	3562	"-152.518"	"0.672974"
2781	3563	"-1.01068"	"0.651817"
2210	3563	"296.037"	"0.672336"
1100	3563	"152.999"	"0.630744"
1237	3563	"152.026"	"0.770859"
1493	3563	"283.076"	"0.522969"
2758	3563	"-0.0205078"	"0.834945"
2012	3563	"304.053"	"0.611902"
1443	3563	"228.032"	"0.76829"
2663	3563	"380.573"	"0.667753"
1833	3563	"120.037"	"0.624463"
1397	3563	"168.995"	"0.5582"
2930	3563	"-0.0183105"	"0.80924"
2479	3563	"458.094"	"0.520457"
297	3563	"304.036"	"0.782095"
1998	3563	"228.029"	"0.727236"
3357	3563	"329.081"	"0.546567"
2342	3563	"-10.9847"	"0.63541"
1406	3563	"137.042"	"0.500086"
1666	3563	"153.035"	"0.727641"
1840	3563	"380.06"	"0.702258"
2610	3563	"68.0068"	"0.770264"
2702	3563	"76.0231"	"0.750039"
1365	3563	"154.039"	"0.57537"
3463	3563	"-0.0227661"	"0.730723"
1110	3563	"457.055"	"0.537992"
1951	3563	"228.048"	"0.696769"
262	3563	"153.035"	"0.602092"
2797	3563	"60.0096"	"0.64147"
2273	3563	"293.05"	"0.664973"
2612	3563	"-387.088"	"0.791038"
1107	3563	"299.07"	"0.557285"
1011	3563	"-0.00213623"	"0.765267"
3561	3563	"456.569"	"0.593795"
2280	3563	"152.025"	"0.763703"
2474	3563	"153.035"	"0.62305"
1005	3563	"76.0037"	"0.800913"
1593	3563	"228.032"	"0.704982"
2728	3563	"304.035"	"0.721802"
2889	3563	"0.00891113"	"0.785516"
1551	3563	"74.9958"	"0.796667"
3428	3563	"-16.0141"	"0.688445"
2752	3563	"304.017"	"0.715128"
2850	3563	"152.027"	"0.781861"
2361	3563	"299.072"	"0.536078"
2371	3563	"289.049"	"0.571223"
2768	3563	"141.042"	"0.660158"
1556	3563	"155.041"	"0.578741"
1560	3563	"304.037"	"0.663787"
1578	3563	"228.034"	"0.708763"
2698	3563	"229.053"	"0.683392"
3076	3563	"76.5233"	"0.701425"
2472	3563	"-16.0164"	"0.692687"
1782	3563	"380.076"	"0.605383"
2098	3563	"304.538"	"0.725238"
1924	3563	"-0.00335693"	"0.705251"
1077	3563	"456.071"	"0.581452"
1066	3563	"288.042"	"0.692384"
256	3563	"305.044"	"0.598624"
1178	3563	"532.574"	"0.692443"
2670	3563	"137.042"	"0.579144"
1724	3563	"73.0173"	"0.689417"
1473	3563	"305.042"	"0.603415"
3238	3564	"160.052"	"0.913744"
3297	3564	"1.97888"	"0.905944"
1933	3565	"-68.0634"	"0.744753"
2945	3565	"145.927"	"0.561705"
3160	3565	"13.9066"	"0.649411"
1642	3565	"18.0099"	"0.794123"
1739	3565	"175.936"	"0.594958"
1859	3565	"0.893219"	"0.700253"
1700	3565	"-166.147"	"0.658088"
2504	3565	"115.917"	"0.618007"
3089	3565	"37.9424"	"0.730956"
2688	3565	"-22.0788"	"0.74577"
3091	3565	"-68.0277"	"0.932459"
2024	3565	"-70.0434"	"0.92409"
2711	3565	"121.927"	"0.556091"
2602	3565	"-2.08875"	"0.768125"
2921	3565	"-32.0632"	"0.819621"
2478	3565	"-22.0789"	"0.519656"
2301	3565	"-18.1205"	"0.703612"
3284	3565	"-78.0836"	"0.81266"
1353	3565	"54.9426"	"0.582038"
1342	3565	"-62.0738"	"0.944024"
3258	3565	"9.93195"	"0.578935"
120	3565	"-0.109741"	"0.737692"
2393	3565	"0.000457764"	"0.940885"
3470	3565	"-72.0543"	"0.565071"
3093	3565	"-212.142"	"0.676178"
3393	3565	"-98.074"	"0.746179"
1942	3565	"9.93179"	"0.544926"
2391	3565	"-18.0837"	"0.666137"
1326	3565	"176.924"	"0.545122"
2827	3565	"-0.000671387"	"0.949812"
2270	3565	"-242.152"	"0.848126"
2476	3565	"-0.109619"	"0.731858"
1745	3565	"-0.109558"	"0.604746"
2714	3565	"-110.075"	"0.950264"
3292	3565	"86.074"	"0.870623"
2333	3565	"-212.142"	"0.65035"
1761	3565	"-96.0592"	"0.791443"
1025	3565	"175.936"	"0.582003"
2983	3565	"189.953"	"0.571397"
1351	3565	"133.925"	"0.574411"
3140	3565	"145.927"	"0.56898"
3247	3565	"-153.141"	"0.766508"
280	3565	"-0.109772"	"0.678874"
288	3565	"41.9376"	"0.57958"
3098	3565	"152.01"	"0.672057"
3437	3565	"-2.08884"	"0.5184"
1864	3565	"23.9268"	"0.593857"
1811	3565	"99.9216"	"0.547652"
1720	3565	"189.953"	"0.567383"
3432	3565	"152.011"	"0.521185"
2476	3566	"-14.0166"	"0.734922"
3437	3566	"-15.9958"	"0.542575"
280	3566	"-14.0167"	"0.732438"
1243	3566	"102.011"	"0.880967"
3334	3566	"-14.0159"	"0.761021"
120	3566	"-14.0167"	"0.700419"
1811	3566	"86.0147"	"0.552869"
2844	3566	"106.042"	"0.61083"
2892	3566	"-3.99451"	"0.63649"
1521	3566	"-3.99542"	"0.571251"
3505	3566	"118.004"	"0.768674"
2945	3568	"-137.996"	"0.558219"
1326	3568	"-106.999"	"0.567738"
3257	3568	"-23.9988"	"0.633929"
2611	3568	"-27.9591"	"0.56144"
2762	3568	"-182.022"	"0.741336"
3131	3568	"-181.985"	"0.719549"
1442	3568	"-89.9739"	"0.563169"
129	3568	"-11.9636"	"0.750401"
2165	3568	"-165.99"	"0.506983"
1351	3568	"-149.998"	"0.739894"
1744	3568	"-15.9958"	"0.816171"
2476	3568	"-284.033"	"0.624525"
2162	3568	"-15.9961"	"0.607659"
2602	3568	"-286.012"	"0.574649"
1034	3568	"-22.0059"	"0.514233"
1025	3568	"-107.987"	"0.619052"
2214	3568	"-176.012"	"0.630985"
2983	3568	"-93.97"	"0.580277"
155	3568	"-120.022"	"0.627322"
218	3568	"-120.022"	"0.62744"
3140	3568	"-137.996"	"0.661193"
2860	3568	"-131.019"	"0.62624"
3505	3568	"-152.012"	"0.813325"
308	3568	"-152.012"	"0.711017"
221	3568	"-120.022"	"0.585814"
1739	3568	"-107.987"	"0.609127"
2815	3568	"-150.006"	"0.565378"
1679	3568	"-15.9935"	"0.607142"
1720	3568	"-93.9696"	"0.612604"
1890	3568	"-182.023"	"0.779591"
2976	3568	"-122.003"	"0.799511"
3098	3568	"-131.913"	"0.574497"
2711	3568	"-161.996"	"0.728509"
1811	3568	"-184.001"	"0.533645"
1999	3569	"30.0465"	"0.838903"
1491	3569	"-15.9955"	"0.861842"
1267	357	"5.0609"	"0.845364"
118	357	"4.05748"	"0.902974"
168	3570	"110.038"	"0.672544"
1521	3570	"26.0024"	"0.596297"
1006	3570	"-10.0198"	"0.636634"
1949	3570	"146.059"	"0.562853"
1130	3570	"0.00177002"	"0.978235"
3180	3570	"30.0333"	"0.727074"
1068	3570	"110.038"	"0.703065"
2328	3570	"134.022"	"0.517747"
1086	3570	"126.033"	"0.583875"
109	3570	"110.038"	"0.713952"
345	3570	"110.038"	"0.705225"
1567	3570	"-10.0197"	"0.629165"
2135	3570	"276.102"	"0.579436"
2762	3572	"13.9797"	"0.51418"
2869	3572	"15.9955"	"0.675485"
3454	3572	"15.9951"	"0.849434"
3197	3572	"32.0276"	"0.510368"
2324	3572	"-137.995"	"0.55501"
343	3572	"-122"	"0.589949"
2598	3572	"-152.01"	"0.525003"
1811	3572	"12.0003"	"0.646057"
3432	3572	"64.0892"	"0.590633"
3098	3572	"64.0883"	"0.537917"
2344	3572	"-31.9684"	"0.573922"
31	3572	"-137.995"	"0.553024"
288	3572	"-45.9838"	"0.614575"
1351	3572	"46.0039"	"0.558428"
1890	3572	"13.9791"	"0.561101"
2328	3572	"30.0101"	"0.711336"
1133	3572	"-0.000183105"	"0.50201"
108	122	"-141.574"	"0.564339"
1030	122	"-58.025"	"0.527572"
101	122	"11.9993"	"0.592682"
1068	3578	"-544.135"	"0.654735"
2245	3578	"-414.072"	"0.517898"
3469	3578	"-172.016"	"0.53224"
1736	3578	"-110.036"	"0.717534"
2593	3578	"-288.064"	"0.638093"
3532	3578	"-142.004"	"0.523058"
2716	3578	"-240.079"	"0.582032"
3072	3578	"-382.104"	"0.634392"
3504	3578	"-240.115"	"0.668598"
3170	3578	"-104.063"	"0.609825"
2959	3578	"-392.124"	"0.71135"
334	3578	"-240.115"	"0.637749"
2195	3578	"-288.064"	"0.513686"
178	3578	"-401.112"	"0.650495"
1101	3578	"-398.077"	"0.505985"
1806	3578	"-104.061"	"0.586066"
3384	3578	"-257.084"	"0.681477"
1695	3578	"-256.075"	"0.674003"
2058	3578	"-110.035"	"0.645944"
3081	3578	"-546.15"	"0.537112"
1767	3578	"-110.037"	"0.666801"
2033	3578	"-382.083"	"0.56202"
3217	3578	"-368.087"	"0.805737"
1406	3578	"-376.128"	"0.612735"
1230	3578	"-392.124"	"0.737483"
2168	3578	"-272.066"	"0.804693"
3062	3578	"-255.069"	"0.685059"
1200	3578	"31.4803"	"0.612457"
1180	3578	"-390.118"	"0.640645"
2729	3578	"-241.123"	"0.580801"
1270	3578	"-392.124"	"0.738761"
2726	3578	"-142.024"	"0.702475"
1327	3578	"-126.03"	"0.524208"
2958	3578	"-142.026"	"0.670037"
1311	3578	"-103.059"	"0.6064"
2014	3578	"-537.164"	"0.531368"
2967	3578	"-257.086"	"0.643741"
3447	3578	"-258.09"	"0.674962"
2374	3578	"-393.134"	"0.591268"
2635	3578	"-398.097"	"0.761684"
2050	3578	"-256.073"	"0.746296"
1476	3578	"-230.073"	"0.533793"
3055	3578	"-255.07"	"0.680344"
1387	3578	"-249.104"	"0.568566"
1906	3578	"-537.164"	"0.519618"
1376	3578	"-246.089"	"0.686621"
3050	3578	"-88.0671"	"0.536006"
2801	3578	"-230.072"	"0.553185"
3366	3578	"-240.114"	"0.675829"
1124	3578	"-256.073"	"0.727272"
2447	3578	"-409.109"	"0.791513"
2594	3578	"-288.061"	"0.679881"
1874	3578	"-472.125"	"0.637404"
196	3578	"-392.123"	"0.667224"
1845	3578	"-393.132"	"0.536196"
1976	3578	"-240.115"	"0.595425"
346	3578	"31.9899"	"0.681412"
2081	3578	"-39.5282"	"0.643616"
2472	3578	"-529.186"	"0.594091"
2267	3578	"-272.067"	"0.900629"
2606	3578	"-257.085"	"0.675259"
1846	3578	"-183.561"	"0.665975"
2957	3578	"-126.032"	"0.540624"
1147	3578	"-257.083"	"0.693235"
2572	3578	"-262.084"	"0.612762"
1022	3578	"-461.159"	"0.504967"
2569	3578	"-401.114"	"0.660787"
2506	3578	"-328.094"	"0.610226"
1833	3578	"-393.132"	"0.561777"
3294	3578	"-256.584"	"0.678303"
1296	3578	"-392.125"	"0.71843"
2737	3578	"-126.031"	"0.533887"
1315	3578	"-560.13"	"0.532765"
1166	3578	"-230.073"	"0.522444"
2412	3578	"-246.088"	"0.630128"
1766	3578	"-414.093"	"0.614429"
1964	3578	"-112.549"	"0.628276"
2773	3578	"-408.119"	"0.629656"
3475	358	"-42.0098"	"0.600322"
3582	3582	"0.0"	"1.0"
221	3584	"172.038"	"0.62391"
1935	3584	"182.058"	"0.570626"
1181	3584	"173.041"	"0.593892"
1127	3584	"14.0519"	"0.588272"
1749	3584	"324.049"	"0.541764"
3119	3584	"0.502686"	"0.982412"
2107	3584	"44.0637"	"0.572629"
3204	3584	"-76.0047"	"0.909937"
2462	3584	"182.059"	"0.562417"
1100	3584	"286.048"	"0.534809"
310	3584	"286.048"	"0.627913"
218	3584	"172.038"	"0.51493"
1934	3584	"-228.015"	"0.621075"
155	3584	"172.038"	"0.613224"
2085	3584	"76.5073"	"0.860581"
329	3584	"324.049"	"0.552412"
2354	3584	"438.057"	"0.539952"
2491	3584	"-76.0073"	"0.901176"
3341	3584	"302.006"	"0.634175"
2551	3584	"76.0039"	"0.926761"
1526	3584	"44.063"	"0.587137"
2449	3584	"166.064"	"0.604313"
1707	3584	"196.073"	"0.605577"
1769	3584	"-2.01364"	"0.765986"
3090	3584	"270.053"	"0.53059"
3249	3584	"166.064"	"0.626042"
1978	3584	"166.063"	"0.606351"
3545	3584	"-1.94217"	"0.6119"
1459	3584	"34.0413"	"0.586407"
1205	3584	"30.0473"	"0.575965"
26	3584	"20.0267"	"0.667021"
2153	3584	"149.996"	"0.808767"
3017	3584	"152.012"	"0.736036"
2930	3584	"133.031"	"0.518418"
351	3584	"-2.01526"	"0.912142"
3241	3586	"-4.93222"	"0.530746"
1032	3586	"-41.0263"	"0.676819"
27	3586	"431.352"	"0.519708"
3327	3586	"-72.994"	"0.62521"
2060	3586	"-25.0305"	"0.655569"
2571	3586	"-39.0112"	"0.842713"
215	359	"91.0466"	"0.604477"
338	359	"102.071"	"0.518292"
3191	359	"50.0271"	"0.511332"
222	359	"-2.49878"	"0.797296"
1339	359	"126.073"	"0.728283"
1131	359	"6.00317"	"0.53137"
22	359	"32.0273"	"0.617226"
212	359	"-60.0195"	"0.758159"
220	359	"-7.99768"	"0.611657"
254	359	"-15.0042"	"0.621499"
242	359	"-59.0187"	"0.652254"
250	359	"4.01587"	"0.60914"
3193	359	"-14.5032"	"0.630742"
202	359	"6.50537"	"0.571898"
287	359	"162.084"	"0.758255"
1072	359	"141.077"	"0.782523"
1637	359	"42.0126"	"0.756527"
1030	359	"3.02417"	"0.65408"
151	359	"21.0081"	"0.863391"
2704	359	"21.0071"	"0.645226"
234	359	"-7.50928"	"0.666977"
1813	359	"82.0541"	"0.624831"
1380	359	"169.09"	"0.637005"
2432	359	"41.5255"	"0.62717"
276	359	"29.004"	"0.715992"
1900	359	"14.5067"	"0.657254"
1356	359	"-8.49792"	"0.675616"
21	359	"11.0219"	"0.618644"
2643	359	"146.09"	"0.651134"
191	359	"-8.49792"	"0.605428"
245	359	"15.0059"	"0.538002"
313	359	"162.083"	"0.675723"
2705	359	"162.082"	"0.644041"
273	359	"10.5222"	"0.617954"
199	359	"20.5043"	"0.812194"
108	359	"-80.5252"	"0.616872"
1948	359	"13.027"	"0.56513"
185	359	"13.0094"	"0.750497"
1337	359	"125.081"	"0.569003"
3037	359	"-38.0125"	"0.594932"
3428	3590	"109.009"	"0.695991"
2876	3590	"-151.001"	"0.829094"
1353	3590	"55.0526"	"0.679508"
2930	3590	"125.005"	"0.632837"
2022	3590	"23.995"	"0.536636"
1860	3590	"305.033"	"0.767536"
3432	3590	"152.121"	"0.503859"
2895	3590	"109.007"	"0.619005"
172	3590	"1.01099"	"0.958551"
3592	3592	"0.0"	"1.0"
1100	1220	"-190.008"	"0.682564"
1117	1220	"-606.036"	"0.503601"
1181	1220	"-303.016"	"0.839127"
1034	1220	"-206.003"	"0.588342"
1999	3593	"13.9802"	"0.645365"
1491	3593	"-32.0618"	"0.663472"
3470	3593	"15.9966"	"0.748724"
2972	3593	"15.8869"	"0.55672"
2470	3593	"-52.0301"	"0.654677"
3288	3593	"15.9946"	"0.703325"
2390	3593	"-45.0739"	"0.673448"
2561	3593	"-46.0774"	"0.67031"
1867	3593	"-54.0459"	"0.738117"
262	3595	"-14.0139"	"0.868737"
2385	3595	"-19.9898"	"0.790363"
2474	3595	"-14.0142"	"0.845128"
2204	3595	"284.072"	"0.641733"
2850	3595	"-15.0227"	"0.527892"
1097	3595	"-94.0149"	"0.727877"
2677	3595	"-5.97339"	"0.697106"
2266	3595	"-167.041"	"0.729469"
1235	3595	"-166.025"	"0.727912"
1493	3595	"116.026"	"0.590159"
2136	3595	"139.034"	"0.685333"
1693	3595	"-167.032"	"0.704139"
2612	3595	"-554.137"	"0.558284"
2608	3595	"122.039"	"0.740189"
1840	3595	"213.011"	"0.605722"
2670	3595	"-30.0077"	"0.75329"
2663	3595	"213.523"	"0.637876"
1077	3595	"289.022"	"0.675581"
1365	3595	"-13.0108"	"0.860247"
3403	3595	"140.035"	"0.663531"
2698	3595	"62.0034"	"0.632005"
1152	3595	"-166.025"	"0.694297"
1964	3595	"233.572"	"0.526595"
2255	3595	"-94.0164"	"0.706241"
2137	3595	"-3.99316"	"0.784947"
1443	3595	"60.9824"	"0.530486"
2768	3595	"-26.0074"	"0.507812"
2086	3595	"-166.025"	"0.679236"
2511	3595	"126.046"	"0.676085"
1458	3595	"138.031"	"0.715283"
1560	3595	"136.987"	"0.712562"
2724	3595	"106.043"	"0.716308"
3386	3595	"-35.9823"	"0.704325"
256	3595	"137.995"	"0.728628"
2361	3595	"132.022"	"0.719648"
1782	3595	"213.026"	"0.666772"
2388	3595	"-606.135"	"0.643194"
3076	3595	"-90.526"	"0.627727"
1882	3595	"-166.025"	"0.698118"
2811	3595	"139.035"	"0.68708"
3357	3595	"162.032"	"0.698349"
3333	3595	"-15.0024"	"0.698017"
1167	3595	"290.042"	"0.680197"
1200	3595	"377.601"	"0.520339"
1951	3595	"60.9988"	"0.668827"
2012	3595	"137.004"	"0.742482"
3021	3595	"-14.5007"	"0.66965"
2501	3595	"-110.017"	"0.525695"
1406	3595	"-30.0076"	"0.561541"
3381	3595	"-168.041"	"0.755999"
1428	3595	"138.031"	"0.709827"
2203	3595	"10.0208"	"0.847099"
1107	3595	"132.021"	"0.705991"
3561	3595	"289.519"	"0.638396"
1237	3595	"-15.0233"	"0.53731"
1666	3595	"-14.0146"	"0.825722"
1556	3595	"-12.0083"	"0.85085"
2738	3595	"58.0125"	"0.735239"
2280	3595	"-15.0247"	"0.566711"
2081	3595	"306.592"	"0.520237"
1807	3595	"284.067"	"0.688266"
3207	3595	"-5.97382"	"0.697636"
3510	3595	"55.0436"	"0.702834"
1473	3595	"137.993"	"0.714579"
2092	3595	"138.031"	"0.711393"
2916	3595	"91.0546"	"0.544997"
2140	3595	"-168.041"	"0.731096"
2479	3595	"291.045"	"0.691716"
2702	3595	"-91.0262"	"0.611015"
1075	3595	"284.068"	"0.640889"
1086	3595	"-182.02"	"0.688129"
2517	3596	"-403.112"	"0.666704"
1694	3596	"-130.04"	"0.575053"
181	3596	"-130.039"	"0.563978"
2957	3596	"-292.096"	"0.545068"
2668	3596	"-337.588"	"0.575401"
2952	3596	"-484.135"	"0.556491"
1732	3596	"-193.554"	"0.649735"
1709	3596	"-256.558"	"0.544995"
1904	3596	"-628.166"	"0.518979"
1234	3596	"-191.541"	"0.532673"
1905	3596	"-403.11"	"0.634968"
2737	3596	"-292.094"	"0.758022"
216	3596	"-256.56"	"0.522761"
3210	3596	"32.0078"	"0.686934"
2560	3596	"-484.132"	"0.535999"
2783	3596	"-128.027"	"0.603885"
1736	3596	"-276.099"	"0.511601"
230	3596	"-256.053"	"0.605664"
1726	3596	"-403.11"	"0.653333"
1872	3596	"-96.5253"	"0.514219"
1821	3596	"-114.048"	"0.536303"
1327	3596	"-292.094"	"0.503004"
2953	3596	"-633.186"	"0.506788"
189	3596	"-256.053"	"0.601733"
2058	3597	"-16.0164"	"0.662386"
2374	3597	"-299.115"	"0.503989"
1806	3597	"-10.0424"	"0.668396"
3050	3597	"5.9519"	"0.526493"
1124	3597	"-162.054"	"0.883414"
3062	3597	"-161.05"	"0.69502"
1904	3597	"-368.083"	"0.5679"
181	3597	"130.044"	"0.960799"
2168	3597	"-178.047"	"0.502636"
3384	3597	"-163.065"	"0.715002"
1833	3597	"-299.113"	"0.528219"
1732	3597	"66.5287"	"0.592831"
2569	3597	"-307.095"	"0.590416"
2952	3597	"-224.053"	"0.613836"
2291	3597	"-305.076"	"0.694075"
2486	3597	"25.9967"	"0.543304"
3542	3597	"20.0225"	"0.500638"
1767	3597	"-16.0178"	"0.748536"
1736	3597	"-16.0167"	"0.768069"
3447	3597	"-164.071"	"0.62922"
2953	3597	"-373.104"	"0.583445"
2754	3597	"-142.005"	"0.569266"
1200	3597	"125.499"	"0.604998"
2277	3597	"-136.053"	"0.587573"
2726	3597	"-48.0048"	"0.503669"
1086	3597	"-434.122"	"0.587345"
2267	3597	"-178.048"	"0.527009"
2447	3597	"-315.09"	"0.567793"
3269	3597	"-320.073"	"0.599364"
3217	3597	"-274.068"	"0.532229"
2967	3597	"-163.067"	"0.633343"
251	3597	"-158.022"	"0.682557"
346	3597	"126.009"	"0.778109"
1656	3597	"-126.012"	"0.686243"
2050	3597	"-162.053"	"0.873422"
2813	3597	"-242.071"	"0.625208"
2957	3597	"-32.0131"	"0.809759"
1137	3597	"-352.076"	"0.52657"
2668	3597	"-77.5059"	"0.572919"
2606	3597	"-163.066"	"0.709518"
1694	3597	"130.042"	"0.94718"
1695	3597	"-162.056"	"0.786525"
2517	3597	"-143.029"	"0.602429"
1147	3597	"-163.064"	"0.720971"
1726	3597	"-143.027"	"0.57101"
3294	3597	"-162.565"	"0.655586"
3170	3597	"-10.0439"	"0.708702"
1874	3597	"-378.106"	"0.6263"
3489	3597	"-128.036"	"0.641634"
1387	3597	"-155.084"	"0.530488"
2560	3597	"-224.05"	"0.62447"
2724	3597	"-146.059"	"0.86519"
3055	3597	"-161.05"	"0.703937"
2716	3597	"-146.06"	"0.538736"
1327	3597	"-32.0112"	"0.852516"
2795	3597	"-143.023"	"0.512689"
3210	3597	"292.09"	"0.642587"
178	3597	"-307.093"	"0.629191"
1964	3597	"-18.5298"	"0.624551"
1311	3597	"-9.03973"	"0.545172"
2480	3597	"-126.013"	"0.641017"
2247	3597	"-80.0236"	"0.587262"
1905	3597	"-143.027"	"0.612501"
1125	3597	"-127.022"	"0.577527"
2513	3597	"-27.9825"	"0.695626"
2211	3597	"-127.024"	"0.658504"
2506	3597	"-234.075"	"0.567058"
2916	3597	"-161.047"	"0.702276"
1846	3597	"-89.5416"	"0.630353"
2982	3599	"-0.986938"	"0.851803"
2445	3599	"41.0212"	"0.772105"
1457	3599	"-0.997559"	"0.808361"
2286	3599	"132.034"	"0.585514"
165	36	"21.0026"	"0.54995"
21	36	"7.99768"	"0.625438"
250	36	"0.991699"	"0.580588"
2639	36	"149.07"	"0.506929"
1673	36	"289.655"	"0.544903"
22	36	"29.0032"	"0.598869"
205	36	"133.078"	"0.622157"
2428	36	"-9.00635"	"0.644184"
338	36	"99.0465"	"0.606044"
191	36	"-11.5221"	"0.539009"
273	36	"7.49805"	"0.627162"
239	36	"-91.5477"	"0.500237"
101	36	"70.0243"	"0.587143"
1292	360	"-84.0316"	"0.551776"
1314	360	"-293.108"	"0.635224"
162	360	"-132.041"	"0.81088"
1832	360	"44.0068"	"0.714926"
27	360	"-275.098"	"0.663748"
339	360	"-117.079"	"0.675891"
142	360	"-294.093"	"0.697977"
2037	360	"71.9863"	"0.765433"
1875	360	"-84.0301"	"0.551915"
2682	360	"-277.114"	"0.589958"
110	360	"-86.0363"	"0.649369"
3031	360	"29.9916"	"0.627161"
2290	360	"-116.046"	"0.696885"
321	360	"-102.031"	"0.627944"
24	360	"-29.0258"	"0.675656"
2293	360	"-85.0333"	"0.64823"
1896	360	"146.062"	"0.975257"
1393	360	"58.0061"	"0.775296"
2366	3602	"104.026"	"0.50941"
120	3602	"116.011"	"0.684376"
1459	3602	"142.026"	"0.546869"
3160	3602	"130.028"	"0.659781"
1353	3602	"171.064"	"0.527916"
2714	3602	"6.04657"	"0.79201"
1745	3602	"116.012"	"0.670285"
2270	3602	"-126.031"	"0.842971"
3093	3602	"-96.0205"	"0.769552"
3247	3602	"-37.0199"	"0.629345"
3545	3602	"106.043"	"0.526661"
2333	3602	"-96.0205"	"0.744316"
3089	3602	"154.064"	"0.573236"
1933	3602	"48.0578"	"0.639921"
2688	3602	"94.0424"	"0.635025"
3603	3603	"0.0"	"1.0"
1362	3605	"-15.9955"	"0.968433"
2060	3605	"-130.042"	"0.947149"
1223	1223	"0.0"	"1.0"
2844	3606	"31.9919"	"0.633092"
2792	3606	"-19.9886"	"0.787283"
1980	3606	"78.004"	"0.684303"
32	3606	"10.0225"	"0.836412"
141	3606	"-120.019"	"0.824967"
1285	3606	"153.117"	"0.730377"
150	3606	"140.065"	"0.779248"
1000	3606	"156.06"	"0.732078"
2853	3606	"172.055"	"0.685618"
1949	3606	"42.0112"	"0.694333"
2135	3606	"172.055"	"0.675231"
293	3606	"26.017"	"0.745558"
1306	3606	"162.034"	"0.677698"
1433	3606	"178.029"	"0.594133"
2970	3606	"-131.07"	"0.503836"
1048	3606	"194.024"	"0.522681"
2756	3606	"31.9928"	"0.531662"
28	3607	"27.0149"	"0.801597"
3009	3607	"-147.039"	"0.56853"
2041	3607	"-14.0118"	"0.876241"
2807	3607	"-207.092"	"0.674183"
1155	3607	"-105.028"	"0.765332"
1577	3607	"-237.069"	"0.600492"
1647	3607	"15.0151"	"0.85699"
1153	3607	"-146.055"	"0.630245"
361	361	"0.0"	"1.0"
2836	3611	"-84.0516"	"0.835516"
174	3613	"151.008"	"0.679829"
2713	3613	"165.096"	"0.848769"
2514	3613	"317.108"	"0.771255"
1280	3613	"-15.9948"	"0.828446"
3448	3613	"-1.00372"	"0.590096"
1856	3613	"281.05"	"0.795662"
246	3613	"161.05"	"0.929662"
1009	3613	"-15.0191"	"0.940879"
2031	3613	"175.044"	"0.856444"
2839	3613	"14.9917"	"0.893747"
2532	3613	"297.139"	"0.823813"
188	3613	"-16.9983"	"0.53295"
115	3613	"-1.00342"	"0.948382"
2151	3613	"327.054"	"0.777847"
3246	3613	"136.991"	"0.59005"
2829	3613	"136.992"	"0.593966"
2605	3613	"313.04"	"0.742063"
1544	3613	"161.028"	"0.777804"
2712	3613	"271.03"	"0.791588"
1058	3613	"297.045"	"0.794196"
1692	3613	"136.992"	"0.847664"
3616	3616	"0.0"	"1.0"
3618	3618	"0.0"	"1.0"
2756	3619	"-352.078"	"0.532064"
165	362	"32.0052"	"0.525001"
2669	362	"0"	"1.0"
289	362	"-29.0026"	"0.580049"
1643	362	"32.5029"	"0.579309"
2168	3620	"-172.033"	"0.576555"
282	3620	"-367.079"	"0.620071"
2742	3620	"-367.078"	"0.578196"
1209	3620	"-298.044"	"0.761251"
1230	3620	"-292.091"	"0.643377"
2638	3620	"-130.06"	"0.576106"
1976	3620	"-140.082"	"0.670327"
334	3620	"-140.082"	"0.624938"
